list_name,name,label,Division_event,District_event,Upazila_event,Division_victim,District_victim,Upazila_victim,Division_accused,District_accused,Upazila_accused
Division_event,10,BARISAL,,,,,,,,,
Division_event,20,CHITTAGONG,,,,,,,,,
Division_event,30,DHAKA,,,,,,,,,
Division_event,40,KHULNA,,,,,,,,,
Division_event,50,RAJSHAHI,,,,,,,,,
Division_event,55,RANGPUR,,,,,,,,,
Division_event,60,SYLHET,,,,,,,,,
District_event,6036,HABIGANJ,60,,,,,,,,
District_event,6058,MAULVIBAZAR,60,,,,,,,,
District_event,6090,SUNAMGANJ,60,,,,,,,,
District_event,6091,SYLHET,60,,,,,,,,
District_event,1004,BARGUNA,10,,,,,,,,
District_event,1006,BARISAL,10,,,,,,,,
District_event,1009,BHOLA,10,,,,,,,,
District_event,1042,JHALOKATI,10,,,,,,,,
District_event,1078,PATUAKHALI,10,,,,,,,,
District_event,1079,PIROJPUR,10,,,,,,,,
District_event,2003,BANDARBAN,20,,,,,,,,
District_event,2012,BRAHMANBARIA,20,,,,,,,,
District_event,2013,CHANDPUR,20,,,,,,,,
District_event,2015,CHITTAGONG,20,,,,,,,,
District_event,2019,COMILLA,20,,,,,,,,
District_event,2022,COX'S BAZAR,20,,,,,,,,
District_event,2030,FENI,20,,,,,,,,
District_event,2046,KHAGRACHHARI,20,,,,,,,,
District_event,2051,LAKSHMIPUR,20,,,,,,,,
District_event,2075,NOAKHALI,20,,,,,,,,
District_event,2084,RANGAMATI,20,,,,,,,,
District_event,3026,DHAKA,30,,,,,,,,
District_event,3029,FARIDPUR,30,,,,,,,,
District_event,3033,GAZIPUR,30,,,,,,,,
District_event,3035,GOPALGANJ,30,,,,,,,,
District_event,3039,JAMALPUR,30,,,,,,,,
District_event,3048,KISHOREGONJ,30,,,,,,,,
District_event,3054,MADARIPUR,30,,,,,,,,
District_event,3056,MANIKGANJ,30,,,,,,,,
District_event,3059,MUNSHIGANJ,30,,,,,,,,
District_event,3061,MYMENSINGH,30,,,,,,,,
District_event,3067,NARAYANGANJ,30,,,,,,,,
District_event,3068,NARSINGDI,30,,,,,,,,
District_event,3072,NETRAKONA,30,,,,,,,,
District_event,3082,RAJBARI,30,,,,,,,,
District_event,3086,SHARIATPUR,30,,,,,,,,
District_event,3089,SHERPUR,30,,,,,,,,
District_event,3093,TANGAIL,30,,,,,,,,
District_event,4001,BAGERHAT,40,,,,,,,,
District_event,4018,CHUADANGA,40,,,,,,,,
District_event,4041,JESSORE,40,,,,,,,,
District_event,4044,JHENAIDAH,40,,,,,,,,
District_event,4047,KHULNA,40,,,,,,,,
District_event,4050,KUSHTIA,40,,,,,,,,
District_event,4055,MAGURA,40,,,,,,,,
District_event,4057,MEHERPUR,40,,,,,,,,
District_event,4065,NARAIL,40,,,,,,,,
District_event,4087,SATKHIRA,40,,,,,,,,
District_event,5010,BOGRA,50,,,,,,,,
District_event,5038,JOYPURHAT,50,,,,,,,,
District_event,5064,NAOGAON,50,,,,,,,,
District_event,5069,NATORE,50,,,,,,,,
District_event,5070,CHAPAI NABABGANJ,50,,,,,,,,
District_event,5076,PABNA,50,,,,,,,,
District_event,5081,RAJSHAHI,50,,,,,,,,
District_event,5088,SIRAJGANJ,50,,,,,,,,
District_event,5527,DINAJPUR,55,,,,,,,,
District_event,5532,GAIBANDHA,55,,,,,,,,
District_event,5549,KURIGRAM,55,,,,,,,,
District_event,5552,LALMONIRHAT,55,,,,,,,,
District_event,5573,NILPHAMARI ZILA,55,,,,,,,,
District_event,5577,PANCHAGARH,55,,,,,,,,
District_event,5585,RANGPUR,55,,,,,,,,
District_event,5594,THAKURGAON,55,,,,,,,,
Upazila_event,3602,AJMIRIGANJ,60,6036,,,,,,,
Upazila_event,3605,BAHUBAL,60,6036,,,,,,,
Upazila_event,3611,BANIACHONG,60,6036,,,,,,,
Upazila_event,3626,CHUNARUGHAT,60,6036,,,,,,,
Upazila_event,3644,HABIGANJ SADAR,60,6036,,,,,,,
Upazila_event,3668,LAKHAI,60,6036,,,,,,,
Upazila_event,3671,MADHABPUR,60,6036,,,,,,,
Upazila_event,3677,NABIGANJ,60,6036,,,,,,,
Upazila_event,5814,BARLEKHA,60,6058,,,,,,,
Upazila_event,5835,JURI,60,6058,,,,,,,
Upazila_event,5856,KAMALGANJ,60,6058,,,,,,,
Upazila_event,5865,KULAURA,60,6058,,,,,,,
Upazila_event,5874,MAULVIBAZAR SADAR,60,6058,,,,,,,
Upazila_event,5880,RAJNAGAR,60,6058,,,,,,,
Upazila_event,5883,SREEMANGAL,60,6058,,,,,,,
Upazila_event,9018,BISHWAMBARPUR,60,6090,,,,,,,
Upazila_event,9023,CHHATAK,60,6090,,,,,,,
Upazila_event,9027,DAKSHIN SUNAMGANJ,60,6090,,,,,,,
Upazila_event,9029,DERAI,60,6090,,,,,,,
Upazila_event,9032,DHARAMPASHA,60,6090,,,,,,,
Upazila_event,9033,DOWARABAZAR,60,6090,,,,,,,
Upazila_event,9047,JAGANNATHPUR,60,6090,,,,,,,
Upazila_event,9050,JAMALGANJ,60,6090,,,,,,,
Upazila_event,9086,SULLA,60,6090,,,,,,,
Upazila_event,9089,SUNAMGANJ SADAR,60,6090,,,,,,,
Upazila_event,9092,TAHIRPUR,60,6090,,,,,,,
Upazila_event,9108,BALAGANJ,60,6091,,,,,,,
Upazila_event,9117,BEANI BAZAR,60,6091,,,,,,,
Upazila_event,9120,BISHWANATH,60,6091,,,,,,,
Upazila_event,9127,COMPANIGANJ,60,6091,,,,,,,
Upazila_event,9131,DAKSHIN SURMA,60,6091,,,,,,,
Upazila_event,9135,FENCHUGANJ,60,6091,,,,,,,
Upazila_event,9138,GOLAPGANJ,60,6091,,,,,,,
Upazila_event,9141,GOWAINGHAT,60,6091,,,,,,,
Upazila_event,9153,JAINTIAPUR,60,6091,,,,,,,
Upazila_event,9159,KANAIGHAT,60,6091,,,,,,,
Upazila_event,9162,SYLHET SADAR,60,6091,,,,,,,
Upazila_event,9194,ZAKIGANJ,60,6091,,,,,,,
Upazila_event,409,AMTALI,10,1004,,,,,,,
Upazila_event,419,BAMNA,10,1004,,,,,,,
Upazila_event,428,BARGUNA SADAR,10,1004,,,,,,,
Upazila_event,447,BETAGI,10,1004,,,,,,,
Upazila_event,485,PATHARGHATA,10,1004,,,,,,,
Upazila_event,490,TALTALI,10,1004,,,,,,,
Upazila_event,602,AGAILJHARA,10,1006,,,,,,,
Upazila_event,603,BABUGANJ,10,1006,,,,,,,
Upazila_event,607,BAKERGANJ,10,1006,,,,,,,
Upazila_event,610,BANARI PARA,10,1006,,,,,,,
Upazila_event,632,GAURNADI,10,1006,,,,,,,
Upazila_event,636,HIZLA,10,1006,,,,,,,
Upazila_event,651,BARISAL SADAR (KOTWALI),10,1006,,,,,,,
Upazila_event,662,MHENDIGANJ,10,1006,,,,,,,
Upazila_event,669,MULADI,10,1006,,,,,,,
Upazila_event,694,WAZIRPUR,10,1006,,,,,,,
Upazila_event,918,BHOLA SADAR,10,1009,,,,,,,
Upazila_event,921,BURHANUDDIN,10,1009,,,,,,,
Upazila_event,925,CHAR FASSON,10,1009,,,,,,,
Upazila_event,929,DAULAT KHAN,10,1009,,,,,,,
Upazila_event,954,LALMOHAN,10,1009,,,,,,,
Upazila_event,965,MANPURA,10,1009,,,,,,,
Upazila_event,991,TAZUMUDDIN,10,1009,,,,,,,
Upazila_event,4240,JHALOKATI SADAR,10,1042,,,,,,,
Upazila_event,4243,KANTHALIA,10,1042,,,,,,,
Upazila_event,4273,NALCHITY,10,1042,,,,,,,
Upazila_event,4284,RAJAPUR,10,1042,,,,,,,
Upazila_event,7838,BAUPHAL,10,1078,,,,,,,
Upazila_event,7852,DASHMINA,10,1078,,,,,,,
Upazila_event,7855,DUMKI,10,1078,,,,,,,
Upazila_event,7857,GALACHIPA,10,1078,,,,,,,
Upazila_event,7866,KALAPARA,10,1078,,,,,,,
Upazila_event,7876,MIRZAGANJ,10,1078,,,,,,,
Upazila_event,7895,PATUAKHALI SADAR,10,1078,,,,,,,
Upazila_event,7897,RANGABALI,10,1078,,,,,,,
Upazila_event,7914,BHANDARIA,10,1079,,,,,,,
Upazila_event,7947,KAWKHALI,10,1079,,,,,,,
Upazila_event,7958,MATHBARIA,10,1079,,,,,,,
Upazila_event,7976,NAZIRPUR,10,1079,,,,,,,
Upazila_event,7980,PIROJPUR SADAR,10,1079,,,,,,,
Upazila_event,7987,NESARABAD (SWARUPKATI),10,1079,,,,,,,
Upazila_event,7990,ZIANAGAR,10,1079,,,,,,,
Upazila_event,304,ALIKADAM,20,2003,,,,,,,
Upazila_event,314,BANDARBAN SADAR,20,2003,,,,,,,
Upazila_event,351,LAMA,20,2003,,,,,,,
Upazila_event,373,NAIKHONGCHHARI,20,2003,,,,,,,
Upazila_event,389,ROWANGCHHARI,20,2003,,,,,,,
Upazila_event,391,RUMA,20,2003,,,,,,,
Upazila_event,395,THANCHI,20,2003,,,,,,,
Upazila_event,1202,AKHAURA,20,2012,,,,,,,
Upazila_event,1204,BANCHHARAMPUR,20,2012,,,,,,,
Upazila_event,1207,BIJOYNAGAR,20,2012,,,,,,,
Upazila_event,1213,BRAHMANBARIA SADAR,20,2012,,,,,,,
Upazila_event,1233,ASHUGANJ,20,2012,,,,,,,
Upazila_event,1263,KASBA,20,2012,,,,,,,
Upazila_event,1285,NABINAGAR,20,2012,,,,,,,
Upazila_event,1290,NASIRNAGAR,20,2012,,,,,,,
Upazila_event,1294,SARAIL,20,2012,,,,,,,
Upazila_event,1322,CHANDPUR SADAR,20,2013,,,,,,,
Upazila_event,1345,FARIDGANJ,20,2013,,,,,,,
Upazila_event,1347,HAIM CHAR,20,2013,,,,,,,
Upazila_event,1349,HAJIGANJ,20,2013,,,,,,,
Upazila_event,1358,KACHUA,20,2013,,,,,,,
Upazila_event,1376,MATLAB DAKSHIN,20,2013,,,,,,,
Upazila_event,1379,MATLAB UTTAR,20,2013,,,,,,,
Upazila_event,1395,SHAHRASTI,20,2013,,,,,,,
Upazila_event,1504,ANOWARA,20,2015,,,,,,,
Upazila_event,1508,BANSHKHALI,20,2015,,,,,,,
Upazila_event,1512,BOALKHALI,20,2015,,,,,,,
Upazila_event,1518,CHANDANAISH,20,2015,,,,,,,
Upazila_event,1533,FATIKCHHARI,20,2015,,,,,,,
Upazila_event,1537,HATHAZARI,20,2015,,,,,,,
Upazila_event,1539,Potia,20,2015,,,,,,,
Upazila_event,1547,LOHAGARA,20,2015,,,,,,,
Upazila_event,1553,MIRSHARAI,20,2015,,,,,,,
Upazila_event,1570,RANGUNIA,20,2015,,,,,,,
Upazila_event,1574,RAOZAN,20,2015,,,,,,,
Upazila_event,1578,SANDWIP,20,2015,,,,,,,
Upazila_event,1582,SATKANIA,20,2015,,,,,,,
Upazila_event,1586,SITAKUNDA,20,2015,,,,,,,
Upazila_event,1909,BARURA,20,2019,,,,,,,
Upazila_event,1915,BRAHMAN PARA,20,2019,,,,,,,
Upazila_event,1918,BURICHANG,20,2019,,,,,,,
Upazila_event,1927,CHANDINA,20,2019,,,,,,,
Upazila_event,1931,CHAUDDAGRAM,20,2019,,,,,,,
Upazila_event,1933,COMILLA SADAR DAKSHIN,20,2019,,,,,,,
Upazila_event,1936,DAUDKANDI,20,2019,,,,,,,
Upazila_event,1940,DEBIDWAR,20,2019,,,,,,,
Upazila_event,1954,HOMNA,20,2019,,,,,,,
Upazila_event,1967,COMILLA ADARSHA SADAR,20,2019,,,,,,,
Upazila_event,1972,LAKSAM,20,2019,,,,,,,
Upazila_event,1974,MANOHARGANJ,20,2019,,,,,,,
Upazila_event,1975,MEGHNA,20,2019,,,,,,,
Upazila_event,1981,MURADNAGAR,20,2019,,,,,,,
Upazila_event,1987,NANGALKOT,20,2019,,,,,,,
Upazila_event,1994,TITAS,20,2019,,,,,,,
Upazila_event,2216,CHAKARIA,20,2022,,,,,,,
Upazila_event,2224,COX'S BAZAR SADAR,20,2022,,,,,,,
Upazila_event,2245,KUTUBDIA,20,2022,,,,,,,
Upazila_event,2249,MAHESHKHALI,20,2022,,,,,,,
Upazila_event,2256,PEKUA,20,2022,,,,,,,
Upazila_event,2266,RAMU,20,2022,,,,,,,
Upazila_event,2290,TEKNAF,20,2022,,,,,,,
Upazila_event,2294,UKHIA,20,2022,,,,,,,
Upazila_event,3014,CHHAGALNAIYA,20,2030,,,,,,,
Upazila_event,3025,DAGANBHUIYAN,20,2030,,,,,,,
Upazila_event,3029,FENI SADAR,20,2030,,,,,,,
Upazila_event,3041,FULGAZI,20,2030,,,,,,,
Upazila_event,3051,PARSHURAM,20,2030,,,,,,,
Upazila_event,3094,SONAGAZI,20,2030,,,,,,,
Upazila_event,4643,DIGHINALA,20,2046,,,,,,,
Upazila_event,4649,KHAGRACHHARI SADAR,20,2046,,,,,,,
Upazila_event,4661,LAKSHMICHHARI,20,2046,,,,,,,
Upazila_event,4665,MAHALCHHARI,20,2046,,,,,,,
Upazila_event,4667,MANIKCHHARI,20,2046,,,,,,,
Upazila_event,4670,MATIRANGA,20,2046,,,,,,,
Upazila_event,4677,PANCHHARI,20,2046,,,,,,,
Upazila_event,4680,RAMGARH,20,2046,,,,,,,
Upazila_event,5133,KAMALNAGAR,20,2051,,,,,,,
Upazila_event,5143,LAKSHMIPUR SADAR,20,2051,,,,,,,
Upazila_event,5158,ROYPUR,20,2051,,,,,,,
Upazila_event,5165,RAMGANJ,20,2051,,,,,,,
Upazila_event,5173,RAMGATI,20,2051,,,,,,,
Upazila_event,7507,BEGUMGANJ,20,2075,,,,,,,
Upazila_event,7510,CHATKHIL,20,2075,,,,,,,
Upazila_event,7521,COMPANIGANJ,20,2075,,,,,,,
Upazila_event,7536,HATIYA,20,2075,,,,,,,
Upazila_event,7547,KABIRHAT,20,2075,,,,,,,
Upazila_event,7580,SENBAGH,20,2075,,,,,,,
Upazila_event,7583,SONAIMURI,20,2075,,,,,,,
Upazila_event,7585,SUBARNACHAR,20,2075,,,,,,,
Upazila_event,7587,NOAKHALI SADAR,20,2075,,,,,,,
Upazila_event,8407,BAGHAICHHARI,20,2084,,,,,,,
Upazila_event,8421,BARKAL UPAZILA,20,2084,,,,,,,
Upazila_event,8425,KAWKHALI (BETBUNIA),20,2084,,,,,,,
Upazila_event,8429,BELAI CHHARI  UPAZI,20,2084,,,,,,,
Upazila_event,8436,KAPTAI  UPAZILA,20,2084,,,,,,,
Upazila_event,8447,JURAI CHHARI UPAZIL,20,2084,,,,,,,
Upazila_event,8458,LANGADU  UPAZILA,20,2084,,,,,,,
Upazila_event,8475,NANIARCHAR  UPAZILA,20,2084,,,,,,,
Upazila_event,8478,RAJASTHALI  UPAZILA,20,2084,,,,,,,
Upazila_event,8487,RANGAMATI SADAR  UP,20,2084,,,,,,,
Upazila_event,2604,Tejgaon Circle-1,30,3026,,,,,,,
Upazila_event,2606,Tejgaon Circle-2,30,3026,,,,,,,
Upazila_event,2610,Tejgaon Circle-3,30,3026,,,,,,,
Upazila_event,2612,Tejgaon Circle-4,30,3026,,,,,,,
Upazila_event,2614,DHAMRAI,30,3026,,,,,,,
Upazila_event,2618,DOHAR,30,3026,,,,,,,
Upazila_event,2629,Tejgaon Circle-5,30,3026,,,,,,,
Upazila_event,2632,Tejgaon Circle-6,30,3026,,,,,,,
Upazila_event,2634,Tejgaon Circle-7,30,3026,,,,,,,
Upazila_event,2636,Tejgaon Circle-8,30,3026,,,,,,,
Upazila_event,2637,Tejgaon Circle-9,30,3026,,,,,,,
Upazila_event,2638,KERANIGANJ,30,3026,,,,,,,
Upazila_event,2662,NAWABGANJ,30,3026,,,,,,,
Upazila_event,2668,Tejgaon Circle-10,30,3026,,,,,,,
Upazila_event,2672,SAVAR,30,3026,,,,,,,
Upazila_event,2693,Tejgaon Circle-11,30,3026,,,,,,,
Upazila_event,2696,Tejgaon Circle-12,30,3026,,,,,,,
Upazila_event,2903,ALFADANGA,30,3029,,,,,,,
Upazila_event,2910,BHANGA,30,3029,,,,,,,
Upazila_event,2918,BOALMARI,30,3029,,,,,,,
Upazila_event,2921,CHAR BHADRASAN,30,3029,,,,,,,
Upazila_event,2947,FARIDPUR SADAR,30,3029,,,,,,,
Upazila_event,2956,MADHUKHALI,30,3029,,,,,,,
Upazila_event,2962,NAGARKANDA,30,3029,,,,,,,
Upazila_event,2984,SADARPUR,30,3029,,,,,,,
Upazila_event,2990,SALTHA,30,3029,,,,,,,
Upazila_event,3330,GAZIPUR SADAR,30,3033,,,,,,,
Upazila_event,3332,KALIAKAIR,30,3033,,,,,,,
Upazila_event,3334,KALIGANJ,30,3033,,,,,,,
Upazila_event,3336,KAPASIA,30,3033,,,,,,,
Upazila_event,3386,SREEPUR,30,3033,,,,,,,
Upazila_event,3532,GOPALGANJ SADAR,30,3035,,,,,,,
Upazila_event,3543,KASHIANI,30,3035,,,,,,,
Upazila_event,3551,KOTALIPARA,30,3035,,,,,,,
Upazila_event,3558,MUKSUDPUR,30,3035,,,,,,,
Upazila_event,3591,TUNGIPARA,30,3035,,,,,,,
Upazila_event,3907,BAKSHIGANJ,30,3039,,,,,,,
Upazila_event,3915,DEWANGANJ,30,3039,,,,,,,
Upazila_event,3929,ISLAMPUR,30,3039,,,,,,,
Upazila_event,3936,JAMALPUR SADAR,30,3039,,,,,,,
Upazila_event,3958,MADARGANJ,30,3039,,,,,,,
Upazila_event,3961,MELANDAHA,30,3039,,,,,,,
Upazila_event,3985,SARISHABARI UPAZILA,30,3039,,,,,,,
Upazila_event,4802,AUSTAGRAM,30,3048,,,,,,,
Upazila_event,4806,BAJITPUR,30,3048,,,,,,,
Upazila_event,4811,BHAIRAB,30,3048,,,,,,,
Upazila_event,4827,HOSSAINPUR,30,3048,,,,,,,
Upazila_event,4833,ITNA,30,3048,,,,,,,
Upazila_event,4842,KARIMGANJ,30,3048,,,,,,,
Upazila_event,4845,KATIADI,30,3048,,,,,,,
Upazila_event,4849,KISHOREGANJ SADAR,30,3048,,,,,,,
Upazila_event,4854,KULIAR CHAR,30,3048,,,,,,,
Upazila_event,4859,MITHAMAIN,30,3048,,,,,,,
Upazila_event,4876,NIKLI,30,3048,,,,,,,
Upazila_event,4879,PAKUNDIA,30,3048,,,,,,,
Upazila_event,4892,TARAIL,30,3048,,,,,,,
Upazila_event,5440,KALKINI,30,3054,,,,,,,
Upazila_event,5454,MADARIPUR SADAR,30,3054,,,,,,,
Upazila_event,5480,RAJOIR,30,3054,,,,,,,
Upazila_event,5487,SHIBCHAR,30,3054,,,,,,,
Upazila_event,5610,DAULATPUR,30,3056,,,,,,,
Upazila_event,5622,GHIOR,30,3056,,,,,,,
Upazila_event,5628,HARIRAMPUR,30,3056,,,,,,,
Upazila_event,5646,MANIKGANJ SADAR,30,3056,,,,,,,
Upazila_event,5670,SATURIA,30,3056,,,,,,,
Upazila_event,5678,SHIBALAYA,30,3056,,,,,,,
Upazila_event,5682,SINGAIR,30,3056,,,,,,,
Upazila_event,5924,GAZARIA,30,3059,,,,,,,
Upazila_event,5944,LOHAJANG,30,3059,,,,,,,
Upazila_event,5956,MUNSHIGANJ SADAR,30,3059,,,,,,,
Upazila_event,5974,SERAJDIKHAN,30,3059,,,,,,,
Upazila_event,5984,SREENAGAR,30,3059,,,,,,,
Upazila_event,5994,TONGIBARI,30,3059,,,,,,,
Upazila_event,6113,BHALUKA,30,3061,,,,,,,
Upazila_event,6116,DHOBAURA,30,3061,,,,,,,
Upazila_event,6120,FULBARIA,30,3061,,,,,,,
Upazila_event,6122,GAFFARGAON,30,3061,,,,,,,
Upazila_event,6123,GAURIPUR,30,3061,,,,,,,
Upazila_event,6124,HALUAGHAT,30,3061,,,,,,,
Upazila_event,6131,ISHWARGANJ,30,3061,,,,,,,
Upazila_event,6152,MYMENSINGH SADAR,30,3061,,,,,,,
Upazila_event,6165,MUKTAGACHHA,30,3061,,,,,,,
Upazila_event,6172,NANDAIL,30,3061,,,,,,,
Upazila_event,6181,PHULPUR,30,3061,,,,,,,
Upazila_event,6194,TRISHAL,30,3061,,,,,,,
Upazila_event,6702,ARAIHAZAR,30,3067,,,,,,,
Upazila_event,6704,SONARGAON,30,3067,,,,,,,
Upazila_event,6706,BANDAR,30,3067,,,,,,,
Upazila_event,6758,NARAYANGANJ SADAR,30,3067,,,,,,,
Upazila_event,6768,RUPGANJ,30,3067,,,,,,,
Upazila_event,6807,BELABO,30,3068,,,,,,,
Upazila_event,6852,MANOHARDI,30,3068,,,,,,,
Upazila_event,6860,NARSINGDI SADAR,30,3068,,,,,,,
Upazila_event,6863,PALASH,30,3068,,,,,,,
Upazila_event,6864,ROYPURA,30,3068,,,,,,,
Upazila_event,6876,SHIBPUR,30,3068,,,,,,,
Upazila_event,7204,ATPARA,30,3072,,,,,,,
Upazila_event,7209,BARHATTA,30,3072,,,,,,,
Upazila_event,7218,DURGAPUR,30,3072,,,,,,,
Upazila_event,7238,KHALIAJURI,30,3072,,,,,,,
Upazila_event,7240,KALMAKANDA,30,3072,,,,,,,
Upazila_event,7247,KENDUA,30,3072,,,,,,,
Upazila_event,7256,MADAN,30,3072,,,,,,,
Upazila_event,7263,MOHANGANJ,30,3072,,,,,,,
Upazila_event,7274,NETROKONA SADAR,30,3072,,,,,,,
Upazila_event,7283,PURBADHALA,30,3072,,,,,,,
Upazila_event,8207,BALIAKANDI,30,3082,,,,,,,
Upazila_event,8229,GOALANDA,30,3082,,,,,,,
Upazila_event,8247,KALUKHALI,30,3082,,,,,,,
Upazila_event,8273,PANGSHA,30,3082,,,,,,,
Upazila_event,8276,RAJBARI SADAR,30,3082,,,,,,,
Upazila_event,8614,BHEDARGANJ,30,3086,,,,,,,
Upazila_event,8625,DAMUDYA,30,3086,,,,,,,
Upazila_event,8636,GOSAIRHAT,30,3086,,,,,,,
Upazila_event,8665,NARIA,30,3086,,,,,,,
Upazila_event,8669,SHARIATPUR SADAR,30,3086,,,,,,,
Upazila_event,8694,ZANJIRA,30,3086,,,,,,,
Upazila_event,8937,JHENAIGATI,30,3089,,,,,,,
Upazila_event,8967,NAKLA,30,3089,,,,,,,
Upazila_event,8970,NALITABARI,30,3089,,,,,,,
Upazila_event,8988,SHERPUR SADAR,30,3089,,,,,,,
Upazila_event,8990,SREEBARDI,30,3089,,,,,,,
Upazila_event,9309,BASAIL,30,3093,,,,,,,
Upazila_event,9319,BHUAPUR,30,3093,,,,,,,
Upazila_event,9323,DELDUAR,30,3093,,,,,,,
Upazila_event,9325,DHANBARI,30,3093,,,,,,,
Upazila_event,9328,GHATAIL,30,3093,,,,,,,
Upazila_event,9338,GOPALPUR,30,3093,,,,,,,
Upazila_event,9347,KALIHATI,30,3093,,,,,,,
Upazila_event,9357,MADHUPUR,30,3093,,,,,,,
Upazila_event,9366,MIRZAPUR,30,3093,,,,,,,
Upazila_event,9376,NAGARPUR,30,3093,,,,,,,
Upazila_event,9385,SAKHIPUR,30,3093,,,,,,,
Upazila_event,9395,TANGAIL SADAR,30,3093,,,,,,,
Upazila_event,108,BAGERHAT SADAR,40,4001,,,,,,,
Upazila_event,114,CHITALMARI,40,4001,,,,,,,
Upazila_event,134,FAKIRHAT,40,4001,,,,,,,
Upazila_event,138,KACHUA,40,4001,,,,,,,
Upazila_event,156,MOLLAHAT,40,4001,,,,,,,
Upazila_event,158,MONGLA,40,4001,,,,,,,
Upazila_event,160,MORRELGANJ,40,4001,,,,,,,
Upazila_event,173,RAMPAL,40,4001,,,,,,,
Upazila_event,177,SARANKHOLA,40,4001,,,,,,,
Upazila_event,1807,ALAMDANGA,40,4018,,,,,,,
Upazila_event,1823,CHUADANGA SADAR,40,4018,,,,,,,
Upazila_event,1831,DAMURHUDA,40,4018,,,,,,,
Upazila_event,1855,JIBAN NAGAR,40,4018,,,,,,,
Upazila_event,4104,ABHAYNAGAR,40,4041,,,,,,,
Upazila_event,4109,BAGHER PARA,40,4041,,,,,,,
Upazila_event,4111,CHAUGACHHA,40,4041,,,,,,,
Upazila_event,4123,JHIKARGACHHA,40,4041,,,,,,,
Upazila_event,4138,KESHABPUR,40,4041,,,,,,,
Upazila_event,4147,JESSORE SADAR,40,4041,,,,,,,
Upazila_event,4161,MANIRAMPUR,40,4041,,,,,,,
Upazila_event,4190,SHARSHA,40,4041,,,,,,,
Upazila_event,4414,HARINAKUNDA,40,4044,,,,,,,
Upazila_event,4419,JHENAIDAH SADAR,40,4044,,,,,,,
Upazila_event,4433,KALIGANJ,40,4044,,,,,,,
Upazila_event,4442,KOTCHANDPUR,40,4044,,,,,,,
Upazila_event,4471,MAHESHPUR,40,4044,,,,,,,
Upazila_event,4480,SHAILKUPA,40,4044,,,,,,,
Upazila_event,4712,BATIAGHATA,40,4047,,,,,,,
Upazila_event,4717,DACOPE,40,4047,,,,,,,
Upazila_event,4730,DUMURIA,40,4047,,,,,,,
Upazila_event,4740,DIGHALIA,40,4047,,,,,,,
Upazila_event,4753,KOYRA,40,4047,,,,,,,
Upazila_event,4764,PAIKGACHHA,40,4047,,,,,,,
Upazila_event,4769,PHULTALA,40,4047,,,,,,,
Upazila_event,4775,RUPSA,40,4047,,,,,,,
Upazila_event,4794,TEROKHADA,40,4047,,,,,,,
Upazila_event,5015,BHERAMARA,40,4050,,,,,,,
Upazila_event,5039,DAULATPUR,40,4050,,,,,,,
Upazila_event,5063,KHOKSA,40,4050,,,,,,,
Upazila_event,5071,KUMARKHALI,40,4050,,,,,,,
Upazila_event,5079,KUSHTIA SADAR,40,4050,,,,,,,
Upazila_event,5094,MIRPUR,40,4050,,,,,,,
Upazila_event,5557,MAGURA SADAR,40,4055,,,,,,,
Upazila_event,5566,MOHAMMADPUR,40,4055,,,,,,,
Upazila_event,5585,SHALIKHA,40,4055,,,,,,,
Upazila_event,5595,SREEPUR,40,4055,,,,,,,
Upazila_event,5747,GANGNI,40,4057,,,,,,,
Upazila_event,5760,MUJIB NAGAR,40,4057,,,,,,,
Upazila_event,5787,MEHERPUR SADAR,40,4057,,,,,,,
Upazila_event,6528,KALIA,40,4065,,,,,,,
Upazila_event,6552,LOHAGARA,40,4065,,,,,,,
Upazila_event,6576,NARAIL SADAR,40,4065,,,,,,,
Upazila_event,8704,ASSASUNI,40,4087,,,,,,,
Upazila_event,8725,DEBHATA,40,4087,,,,,,,
Upazila_event,8743,KALAROA,40,4087,,,,,,,
Upazila_event,8747,KALIGANJ,40,4087,,,,,,,
Upazila_event,8782,SATKHIRA SADAR,40,4087,,,,,,,
Upazila_event,8786,SHYAMNAGAR,40,4087,,,,,,,
Upazila_event,8790,TALA,40,4087,,,,,,,
Upazila_event,1006,ADAMDIGHI,50,5010,,,,,,,
Upazila_event,1020,BOGRA SADAR,50,5010,,,,,,,
Upazila_event,1027,DHUNAT,50,5010,,,,,,,
Upazila_event,1033,DHUPCHANCHIA,50,5010,,,,,,,
Upazila_event,1040,GABTALI,50,5010,,,,,,,
Upazila_event,1054,KAHALOO,50,5010,,,,,,,
Upazila_event,1067,NANDIGRAM,50,5010,,,,,,,
Upazila_event,1081,SARIAKANDI,50,5010,,,,,,,
Upazila_event,1085,SHAJAHANPUR,50,5010,,,,,,,
Upazila_event,1088,SHERPUR,50,5010,,,,,,,
Upazila_event,1094,SHIBGANJ,50,5010,,,,,,,
Upazila_event,1095,SONATOLA,50,5010,,,,,,,
Upazila_event,3813,AKKELPUR,50,5038,,,,,,,
Upazila_event,3847,JOYPURHAT SADAR,50,5038,,,,,,,
Upazila_event,3858,KALAI,50,5038,,,,,,,
Upazila_event,3861,KHETLAL,50,5038,,,,,,,
Upazila_event,3874,PANCHBIBI,50,5038,,,,,,,
Upazila_event,6403,ATRAI,50,5064,,,,,,,
Upazila_event,6406,BADALGACHHI,50,5064,,,,,,,
Upazila_event,6428,DHAMOIRHAT,50,5064,,,,,,,
